,loc_time,latitude,longitude,speed,direction
965,1533401183.0,28.667348843481,115.73912865252,37.503377863146,288.37195650463
966,1533401267.0,28.668741695787,115.73353068871,68.734278675854,282.21430204034
967,1533401293.0,28.669478356195,115.72832915025,78.416567026709,275.21700352655
968,1533401315.0,28.669646670873,115.72329832074,77.113443742743,268.33232522306
969,1533401339.0,28.669285392735,115.71830727628,80.78390439207,261.50694978754
970,1533401358.0,28.668478174481,115.71376741905,82.091866380519,254.89637351823
971,1533401358.0,28.66630232426,115.70527581552,82.091866380519,258.01424890783
972,1533401408.0,28.665957363631,115.70284393172,81.061892936391,264.79022636041
973,1533401408.0,28.665865962419,115.70039903871,81.061892936391,271.71527381307
974,1533401432.0,28.666158658167,115.69702408043,80.070536471335,279.97910692993
975,1533401445.0,28.666809941872,115.69413140465,78.633196792967,289.28056022213
976,1533401445.0,28.667615088515,115.69183935664,78.633196792967,296.06026862045
977,1533401481.0,28.670398254317,115.68572267221,77.856066333671,291.42714540012
978,1533401493.0,28.671075406267,115.68343512482,71.895329905415,284.72723275139
979,1533401505.0,28.67156315618,115.6806732896,55.52263821199,276.66871084636
980,1533401527.0,28.6717099931,115.67831517078,67.896296341282,270.16630782994
981,1533401527.0,28.671652461039,115.67633323469,67.896296341282,265.52260767913
982,1533401616.0,28.670422896035,115.66155514712,78.121641250625,268.84943463909
983,1533401616.0,28.670494225739,115.65861229241,78.121641250625,275.33374164797
984,1533401645.0,28.670894660289,115.65556637944,79.73873051472,282.02660141742
985,1533401646.0,28.670935793014,115.65534633771,76.362673923143,282.02768133838
986,1533401646.0,28.671478061173,115.65309094647,76.362673923143,288.77437379843
987,1533401669.0,28.672416239541,115.65037359344,66.540654345317,295.50974073992
988,1533401681.0,28.673449837334,115.64815276728,39.8923851122,300.93053613002
989,1533401706.0,28.674662872354,115.64608503853,71.903521152366,307.2154686392
990,1533401706.0,28.688651036173,115.62714204603,71.903521152366,310.77382858457
991,1533401706.0,28.691016546559,115.62404967063,71.903521152366,312.97514406462
992,1533401706.0,28.692857049842,115.62196468708,71.903521152366,318.43503237877
993,1533401863.0,28.694823067943,115.6201241276,139.55894043144,323.85836891146
994,1533401863.0,28.696988729609,115.61846923865,139.55894043144,329.38551218482
995,1533401881.0,28.706872827443,115.61256027646,82.866723091582,329.9630037906
996,1533401933.0,28.709035280398,115.61104037028,82.717634962756,326.03652945788
997,1533401933.0,28.71116124313,115.60930308965,82.717634962756,321.70447841416
998,1533401955.0,28.713175457709,115.607397493,81.435838369887,317.95956261241
999,1533401968.0,28.715329011423,115.60502635993,85.496511937122,313.64742403292
1000,1533401981.0,28.721855290175,115.59659083069,85.978989582757,315.27065516064
1001,1533402038.0,28.72379164794,115.59456608312,87.078093410482,320.42363240975
1002,1533402038.0,28.725526649413,115.59304557111,87.078093410482,324.97377614243
1003,1533402049.0,28.728501091216,115.59094679849,86.910846925533,332.40469918114
1004,1533402066.0,28.735212402964,115.58719931621,85.40609874482,332.64178701359
1005,1533402103.0,28.738108953359,115.58538674596,86.528274811578,329.04498196442
1006,1533402135.0,28.741769126606,115.58266855385,88.876465162321,324.1750630583
1007,1533402153.0,28.744870520891,115.57992789406,88.876465162321,319.74627576409
1008,1533402154.0,28.745040362058,115.57976387363,87.734337349837,319.74276098558
1009,1533402170.0,28.747720708665,115.57698317067,86.297779565854,315.02148595398
1010,1533402188.0,28.750336869853,115.57383413839,87.525147604131,310.94735135769
1011,1533402205.0,28.752789639633,115.57037618112,81.41217381969,306.50690873811
1012,1533402224.0,28.754948509293,115.56678732011,77.436768845626,301.82555873121
1013,1533402224.0,28.756451162819,115.5638607124,77.436768845626,298.44587860848
1014,1533402297.0,28.762028811913,115.5519969216,87.867970324486,296.16406728653
1015,1533402311.0,28.763239836304,115.54890348143,84.415593570061,291.16140364202
1016,1533402327.0,28.764330069216,115.54523885946,87.572071049698,285.39960155498
1017,1533402346.0,28.765226579192,115.54061105478,82.648448832925,278.68664073411
1018,1533402346.0,28.765633958574,115.53583033604,82.648448832925,271.89629402999
1019,1533402367.0,28.765596403014,115.53197263395,77.681295466962,266.43819405632
1020,1533402386.0,28.764992076523,115.5236963431,82.795485500782,267.86718287202
1021,1533402420.0,28.765071153881,115.51977294858,85.369258084132,275.68331961419
1022,1533402436.0,28.76560505312,115.51591536794,90.907968291485,283.07619829267
1023,1533402488.0,28.767723155164,115.50697650609,86.027107453484,283.61494917427
1024,1533402506.0,28.76845329848,115.50264443156,83.219936676155,277.6004640208
1025,1533402523.0,28.768787334774,115.49811383162,89.608916869894,271.33493176566
1026,1533402555.0,28.76878509246,115.4897770195,88.899753116366,272.85379184459
1027,1533402576.0,28.769155268312,115.4850831809,90.423761579949,277.83760985773
1028,1533402576.0,28.769647821431,115.48167269064,90.423761579949,281.51402443543
1029,1533402592.0,28.770468432626,115.47769685718,89.511681172698,285.74544742962
1030,1533402640.0,28.772958858796,115.46906331429,86.980299488228,286.71810991599
1031,1533402659.0,28.773958216485,115.46484248704,86.980299488228,283.020146885
1032,1533402660.0,28.774006093165,115.46460615167,88.232211775946,283.00946639483
1033,1533402660.0,28.774791544505,115.45974452688,88.232211775946,277.75055558536
1034,1533402680.0,28.775425950492,115.4528481809,86.249815413272,277.41321122454
1035,1533402709.0,28.776043422655,115.44848280157,89.982594264343,281.29824545697
1036,1533402727.0,28.776951802,115.44401895837,88.033654034209,285.18034793442
1037,1533402773.0,28.778757047215,115.43696476757,82.928964977794,283.60027033322
1038,1533402790.0,28.779429610579,115.43300595604,82.456072913206,277.62279137939
1039,1533402803.0,28.779690267747,115.43015306896,79.971998434743,273.36633629066
1040,1533402818.0,28.779757988503,115.42673162482,78.860787185338,268.16718350502
1041,1533402818.0,28.77961988172,115.42395585056,78.860787185338,264.36583410144
1042,1533402831.0,28.779024970352,115.41811641629,76.375438218458,267.618667829
1043,1533402866.0,28.779146695904,115.41436047109,88.032599064062,276.70006747065
1044,1533402875.0,28.780389761049,115.4034876511,84.730761226052,282.10209806473
1045,1533402919.0,28.780925463502,115.40114261285,86.803311624531,288.55303930278
1046,1533402928.0,28.782541735012,115.39611357647,85.658089319045,285.52550333642
1047,1533402961.0,28.783052765214,115.39331501851,85.319744510926,276.40144046213
1048,1533402961.0,28.783174801748,115.3910330592,85.319744510926,269.86582357387
1049,1533402972.0,28.783063842732,115.38233725919,85.943788291089,271.78666187578
1050,1533403007.0,28.783300541214,115.37939043781,91.368310599661,280.03132997201
1051,1533403028.0,28.783822469489,115.37682368731,89.473904112661,286.48466894961
1052,1533403028.0,28.785788971312,115.36939804467,89.473904112661,283.76547671314
1053,1533403067.0,28.786327981739,115.36563309009,87.649920547129,273.43674338961
1054,1533403075.0,28.786258261435,115.36185222891,89.068700840071,263.03295018206
1055,1533403090.0,28.785597251713,115.35817662279,86.371073788745,252.44698286236
1056,1533403105.0,28.784758899584,115.35552629244,87.054962059167,247.48135590054
1057,1533403165.0,28.780667626434,115.3442144698,87.054962059167,247.56095404227
1058,1533403166.0,28.780584942153,115.34398615748,85.77787364934,247.54540003096
1059,1533403175.0,28.779881915564,115.34180715514,85.474735493132,252.7126246325
1060,1533403183.0,28.779400337486,115.33974271614,86.429366693687,258.2115320876
1061,1533403183.0,28.778693869369,115.33431974045,86.429366693687,260.18696683663
1062,1533403208.0,28.778228839556,115.33191194727,84.920836497484,253.93019996017
1063,1533403226.0,28.777535334907,115.32958151713,83.887757387908,247.73797275803
1064,1533403250.0,28.775616305315,115.32443975213,82.567023415994,252.07510617124
1065,1533403263.0,28.774880138219,115.32114958227,89.484105374743,260.91170666248
1066,1533403263.0,28.774650552194,115.31886798973,89.484105374743,267.1538857567
1067,1533403295.0,28.774479180458,115.31282731097,85.571893981129,264.52754282801
1068,1533403295.0,28.773840977514,115.30681013261,85.571893981129,267.1722195119
1069,1533403322.0,28.773837609024,115.30054740819,85.620520102278,265.28805805928
1070,1533403348.0,28.773360411889,115.29731698694,83.82986723752,254.45439976944
1071,1533403362.0,28.772521624071,115.29463029578,86.247785822307,245.32600734825
1072,1533403384.0,28.771211667798,115.29195054942,90.817899677451,235.03489344139
1073,1533403394.0,28.769872692492,115.28999541554,89.729147323941,227.67420196806
1074,1533403417.0,28.766127566626,115.2856057384,84.618865645296,227.42685009569
1075,1533403428.0,28.764739594178,115.28369947304,82.883239307199,234.0822332283
1076,1533403441.0,28.763218388298,115.28089267967,82.193587471747,243.45722854455
1077,1533403455.0,28.762162850885,115.27800949235,93.25647158393,252.38614689009
1078,1533403455.0,28.761509700128,115.27498471425,93.25647158393,260.71619019035
1079,1533403522.0,28.759959289503,115.26166322349,86.453491331781,261.03000669238
1080,1533403522.0,28.759261709961,115.25794496107,86.453491331781,253.99213893871
1081,1533403540.0,28.758022125767,115.25393645092,86.375305929115,246.01711966925
1082,1533403559.0,28.754381634628,115.2454263456,87.921761594621,247.79776810824
1083,1533403604.0,28.753682746266,115.24319380997,84.937663691761,253.89028758488
1084,1533403612.0,28.753237463672,115.24112837865,88.519948637166,259.5088936666
1085,1533403621.0,28.752967941668,115.23901533748,89.370030690467,264.88055483144
1086,1533403621.0,28.752877125243,115.23711293583,89.370030690467,269.85496440161
1087,1533403672.0,28.753067254148,115.22605374425,90.202809685339,267.20873077345
1088,1533403673.0,28.753055729334,115.22581086661,81.50179682284,266.72983549869
1089,1533403673.0,28.752616757409,115.2217486729,81.50179682284,258.54168884975
1090,1533403706.0,28.75174011231,115.21795955274,89.190310541119,250.81340826496
1091,1533403722.0,28.750435278075,115.21433892606,87.681318458237,243.36528764144
1092,1533403722.0,28.748800714079,115.21108283735,87.681318458237,236.27908101586
1093,1533403738.0,28.746751414474,115.20792863589,84.208119171879,231.47753903562
1094,1533403754.0,28.739281063417,115.19735932264,88.950241801521,228.58366964053
1095,1533403809.0,28.736666039399,115.19426609513,87.844663259227,222.67884444711
1096,1533403825.0,28.73180854641,115.18930161438,85.697517451131,227.17029979214
1097,1533403858.0,28.730501602927,115.18745830933,88.950351830963,235.99552810542
1098,1533403868.0,28.729334836258,115.18512128289,101.44940636769,245.93890161494
1099,1533403875.0,28.728549960445,115.18262422437,90.760350897817,255.75625816536
1100,1533403885.0,28.728146445447,115.17992030347,86.670194225202,266.55644106087
1101,1533403904.0,28.728132280373,115.17774805444,84.925898501695,274.21933848966
1102,1533403938.0,28.728639599169,115.16934595613,89.758740803669,268.30187790242
1103,1533403947.0,28.728449673019,115.16710026821,87.577935221985,259.99866248362
1104,1533403957.0,28.727948623065,115.16482331386,88.11876177349,251.31608978184
1105,1533403967.0,28.726971797854,115.16226983126,86.619057589521,240.43325920989
1106,1533403978.0,28.725703447153,115.16007735584,89.5829969802,230.92291448721
1107,1533403978.0,28.724584466203,115.15864490278,89.5829969802,225.34082962361
1108,1533404024.0,28.718576282272,115.15184509461,89.780531398779,230.44977090617
1109,1533404033.0,28.717309426437,115.14986921269,90.803026441373,239.20125832222
1110,1533404033.0,28.716448293632,115.14797130094,90.803026441373,247.44058489206
1111,1533404051.0,28.715755894058,115.14560641754,89.600066180703,257.30254621086
1112,1533404059.0,28.715463492385,115.14367151999,88.594807410687,264.84721687026
1113,1533404090.0,28.715280052767,115.1358091623,86.430975854056,265.97597939223
1114,1533404090.0,28.714886367336,115.13290133869,86.430975854056,254.90277851467
1115,1533404103.0,28.714342519555,115.13104552849,88.583463555559,246.36671614845
1116,1533404111.0,28.713652363991,115.12943800905,91.331108191725,239.78769458174
1117,1533404139.0,28.710719750176,115.12482484173,89.807469699086,238.23337177861
1118,1533404151.0,28.709581998477,115.12218743094,89.112989059237,250.70500586439
1119,1533404158.0,28.709118948205,115.12029703452,91.143702900238,259.36184042674
1120,1533404165.0,28.708922899476,115.11866772951,91.011446519087,266.67929081881
1121,1533404165.0,28.708902415076,115.11702335037,91.011446519087,273.3595935657
1122,1533404180.0,28.70910726923,115.11486826962,92.169902565588,278.04943179368
1123,1533404181.0,28.709140249806,115.11460233521,92.757237870176,278.04743445655
1124,1533404188.0,28.709340649421,115.11276722164,92.757237870176,275.72541157804
1125,1533404724.0,28.67087706002,115.40236697353,63.586653251408,246.3773593686
1126,1533404744.0,28.669604089524,115.39904965933,1714.6255801268,270.43686710981
1127,1533404823.0,28.672184031715,115.01341442076,259.64891573832,278.63441993889
1128,1533404826.0,28.67247615371,115.01122181166,74.223001130635,285.04954084617
1129,1533404839.0,28.673102000649,115.0085688575,60.038546917528,279.05025083226
1130,1533404892.0,28.674352339118,114.99962194949,62.514403453557,273.53612773668
1131,1533404898.0,28.674410129022,114.99855604962,61.333619277389,268.284404157
1132,1533404907.0,28.674368847126,114.99698511059,56.541159264502,257.05587282808
1133,1533404913.0,28.674179020759,114.99604376255,55.533647541429,237.54542883316
1134,1533404918.0,28.673806806685,114.99537666928,56.350509918816,225.92249130622
1135,1533404928.0,28.672827614984,114.99422408084,48.35874982467,253.01975687748
1136,1533404934.0,28.672615943402,114.99343399415,51.844478244057,291.00835393316
1137,1533404941.0,28.67294094512,114.99246942481,61.607680890411,308.37634637695
1138,1533404958.0,28.674565159845,114.99013177809,56.445824905443,294.42044297653
1139,1533404969.0,28.675206394303,114.98852211376,50.030712514969,323.25886789103
1140,1533404981.0,28.676408186263,114.98749957207,53.501590559744,302.7778566262
1141,1533404987.0,28.676842310361,114.98673111527,61.904970657887,284.40858298563
1142,1533405013.0,28.677842774196,114.98229255477,50.74672193272,258.15228685069
1143,1533405017.0,28.677738669194,114.98172691054,54.879551748759,237.57932744887
1144,1533405031.0,28.676709703396,114.97988029255,51.82149019722,257.78875097993
1145,1533405035.0,28.676600180322,114.97930345522,50.356171519042,280.49277899688
1146,1533405038.0,28.676668903411,114.97888052153,57.99562448298,296.45709707268
1147,1533405058.0,28.677959798333,114.97592386592,57.347031572195,283.3809724109
1148,1533405085.0,28.678854907051,114.97163493004,55.483276171048,311.18594047623
1149,1533405094.0,28.679676307021,114.97056492281,60.744521391018,318.51030801225
1150,1533405117.0,28.682290582473,114.96792952575,54.064841282758,289.79301307662
1151,1533405123.0,28.68256497612,114.96706043409,61.481737176773,275.82015575862
1152,1533405136.0,28.682767439042,114.96479635374,53.61106096612,257.7039634217
1153,1533405143.0,28.682567799126,114.96375230314,57.641651673931,238.37471550812
1154,1533405157.0,28.681510770821,114.96179574044,62.210043620401,246.60866288993
1155,1533405186.0,28.679721606777,114.95708101946,37.975952757613,212.61047296628
1156,1533405189.0,28.679481880488,114.95690619865,38.495755594336,184.58000496381
1157,1533405193.0,28.679098460306,114.95687118902,47.862816873422,165.03951715932
1158,1533405204.0,28.67782786866,114.95725817943,51.65729173707,176.9859509764
1159,1533405210.0,28.67705470256,114.95730458151,47.515649477143,193.1714031975
1160,1533405214.0,28.676592417675,114.95718127157,43.715374752729,223.49805616849
1161,1533405218.0,28.676275562012,114.95683857252,48.513476988813,255.88017979735
1162,1533405224.0,28.676098181275,114.95603484095,56.112671265467,274.6129818307
1163,1533405239.0,28.676267277187,114.9536461329,47.229045930284,295.27360828763
1164,1533405251.0,28.676871712389,114.95218693672,47.229045930284,295.27360828763
1165,1533405252.0,28.676932217236,114.95206439967,47.702977226203,270.0648875109
1166,1533405252.0,28.676614689284,114.95113476146,47.702977226203,255.640796473
1167,1533405263.0,28.676575479259,114.95058852941,60.562506179485,283.2801385924
1168,1533405281.0,28.677362934107,114.94746343255,60.297172914101,282.75984544834
1169,1533405281.0,28.67743939057,114.9466476471,60.297172914101,267.47051704117
1170,1533405309.0,28.677091031822,114.94256217768,46.400624415874,261.34616861348
1171,1533405309.0,28.676923832357,114.94197457137,46.400624415874,227.50726142411
1172,1533405324.0,28.675042351716,114.94077119835,44.006746145083,196.08845493344
1173,1533405335.0,28.672140697135,114.94014463252,63.743894381699,194.66077479631
1174,1533405357.0,28.668039468282,114.93871623148,53.95656153174,207.42735384865
1175,1533405385.0,28.667513756757,114.93823708219,47.648952711313,236.29016884902
1176,1533405403.0,28.66652041524,114.93612708203,51.061878875827,214.51428176321
1177,1533405407.0,28.665882216144,114.93578928021,49.82475094275,195.96803502781
1178,1533405413.0,28.66342347145,114.93509930023,49.444824933533,203.2665293571
1179,1533405434.0,28.663056884487,114.93484729872,44.792598413909,225.96885963516
1180,1533405440.0,28.662734264711,114.93431557735,53.818024763642,242.03760104917
1181,1533405487.0,28.660441333095,114.929131554,35.283096996788,246.30581701683
1182,1533405526.0,28.659157346409,114.92551973913,38.12863074796,244.29502874247
1183,1533405526.0,28.657491246543,114.92176174619,38.12863074796,246.08932650587
1184,1533405605.0,28.655948295903,114.91777911811,46.052113041296,242.21141428821
1185,1533405616.0,28.655139182702,114.91672664537,46.894938539584,244.18474081376
1186,1533405623.0,28.654938709583,114.91588051575,48.356633335606,236.25892717508
1187,1533405633.0,28.654294084811,114.91480470349,56.549894327622,254.48185629174
1188,1533405633.0,28.654209388703,114.91415988097,56.549894327622,275.54193623505
1189,1533405651.0,28.654408033826,114.91173844584,55.253210298726,265.44425993513
1190,1533405651.0,28.654198571314,114.91044982375,55.253210298726,265.57739988685
1191,1533405671.0,28.654156825121,114.90880001128,57.541087874834,253.84843107272
1192,1533405688.0,28.652990539408,114.90631371593,66.846042046525,251.98156261472
1193,1533405725.0,28.651259557883,114.89940007622,59.738034556084,249.85611766327
1194,1533405725.0,28.650554215267,114.89793360927,59.738034556084,248.55010516373
1195,1533405758.0,28.649169390965,114.89388997973,69.02138296214,247.04320658097
1196,1533405759.0,28.649100743556,114.89370538259,66.59436036091,247.0145081604
1197,1533405792.0,28.646951508825,114.88782654964,51.475573095065,257.58273895548
1198,1533405792.0,28.646962338719,114.88730659634,51.475573095065,286.13414947292
1199,1533405797.0,28.647459736129,114.88542304834,50.504299525394,277.1611342245
1200,1533405810.0,28.647468220979,114.88477543539,45.158705917599,257.51266907728
1201,1533405856.0,28.64574562036,114.87906382093,43.206504270936,256.5658245289
1202,1533405872.0,28.645297907433,114.8769285481,47.054433682368,262.54954253216
1203,1533405879.0,28.645300594467,114.87516366449,42.96430721271,261.48965118474
1204,1533405908.0,28.644915949479,114.87329659259,40.305734342206,272.42914147427
1205,1533405917.0,28.645252969137,114.87221466358,40.706061732369,317.8214247931
1206,1533405927.0,28.645996675239,114.87165283073,40.613603387114,309.46624043479
1207,1533405932.0,28.646255575327,114.87113747689,44.406856622481,279.06350966977
1208,1533405941.0,28.646095623298,114.86973057925,44.003437558497,246.71220912122
1209,1533405952.0,28.645514505805,114.86884519968,41.313874649622,239.41875485277
1210,1533405952.0,28.64544106651,114.86850885831,41.313874649622,276.24938745135
1211,1533405960.0,28.64561394762,114.86727981342,45.48283961954,296.84739392411
1212,1533405966.0,28.646563741368,114.86594212195,52.66048697986,294.80906880013
1213,1533405986.0,28.646844759002,114.86453574641,45.655684866484,271.64951012078
1214,1533405986.0,28.646829154287,114.86409416271,45.655684866484,250.21284641622
1215,1533405993.0,28.646621632429,114.86364065751,42.517809559,234.33456982659
1216,1533406005.0,28.645859799568,114.86284229016,49.536762043205,280.87392708045
1217,1533406030.0,28.646709432258,114.859335973,43.980152277257,263.63051845518
1218,1533406042.0,28.646177802455,114.85810492895,43.243936344877,262.84241875848
1219,1533406051.0,28.646236045102,114.85664635235,62.611600253067,278.58347624448
1220,1533406057.0,28.646434511664,114.85579938664,45.038053866982,295.51224022959
1221,1533406062.0,28.646744586648,114.8553032085,36.392795555013,329.7323243995
1222,1533406066.0,28.647041389024,114.85519885642,49.038976136396,1.9328753279785
1223,1533406066.0,28.648006296444,114.85532066384,49.038976136396,345.40813524958
1224,1533406075.0,28.648381267888,114.85506900515,41.169540479044,299.13289151526
1225,1533406086.0,28.648570291701,114.85369342679,45.872158240932,251.3177121328
1226,1533406090.0,28.648134800367,114.85283024638,39.379216849345,220.15968662056
1227,1533406103.0,28.647733958168,114.85246489406,34.371309866251,247.34662908932
1228,1533406103.0,28.647711442561,114.85219553501,34.371309866251,293.8670772947
1229,1533406108.0,28.648013557807,114.8517818675,40.951647691184,324.30360936382
1230,1533406120.0,28.64899854729,114.85112569661,34.380679785091,341.14824579433
1231,1533406132.0,28.649949625789,114.85085406448,26.645610370575,308.15619879102
1232,1533406142.0,28.650461042317,114.85021928659,29.571928436312,279.05053845583
1233,1533406142.0,28.650449855258,114.84967483829,29.571928436312,289.21128281895
1234,1533406163.0,28.650833408124,114.84868807889,32.507598292211,326.29177632376
1235,1533406163.0,28.651089660468,114.84855893834,32.507598292211,358.05194063486
1236,1533406167.0,28.651340496676,114.84862990671,32.294832026565,46.5643451019
1237,1533406200.0,28.652930725285,114.85102046628,23.237691127198,44.052389893901
1238,1533406206.0,28.653236455572,114.85107947685,25.316611007844,299.00523972888
1239,1533406206.0,28.653132804693,114.85050890953,25.316611007844,282.79407832301
1240,1533406220.0,28.653368492787,114.85004144683,27.999687371782,247.77095725606
1241,1533406220.0,28.652908164656,114.84952111383,27.999687371782,248.80398227262
1242,1533406236.0,28.652674196778,114.84873365405,31.9255264075,259.89912462095
1243,1533406250.0,28.652570955856,114.84771423672,27.937132960856,274.53964440143
1244,1533406250.0,28.652705284204,114.84740912634,27.937132960856,341.6055751234
1245,1533406264.0,28.653367532023,114.84734496611,29.974974912649,22.652342034408
1246,1533406265.0,28.653430507168,114.84739345089,25.836524525734,37.046103304585
1247,1533406265.0,28.653565937378,114.84769405536,25.836524525734,127.26320245524
1248,1533406279.0,28.652948394858,114.84809629981,26.648724118655,109.74051594912
1249,1533406279.0,28.652997629084,114.84852048154,26.648724118655,54.987223450801
1250,1533406294.0,28.653632296059,114.84909670444,26.317337220546,12.197513426215
1251,1533406305.0,28.654304628502,114.84895352971,28.178568491768,45.495207620008
1252,1533406305.0,28.654397111602,114.84952089773,28.178568491768,51.323656579476
1253,1533406314.0,28.654548733605,114.8496459757,21.382884779295,359.9951454749
1254,1533406314.0,28.654930588056,114.84934972689,21.382884779295,340.42088053073
1255,1533406325.0,28.655121461658,114.84939374376,28.555950929106,63.749195162186
